"행정구역(시도)별(1)","특성별(1)",특성별(2),2020,2020,2020,2020,2020,2020
"행정구역(시도)별(1)","특성별(1)",특성별(2),계,전혀 불안하지 않음,별로 불안하지 않음,보통,약간 불안함,매우 불안함
"전국","전체",계,100.0,4.1,17.3,41.3,30.3,7.0
"전국","동·읍면부",동부,100.0,4.1,17.1,41.3,30.4,7.1
"전국","동·읍면부",읍면부,100.0,3.8,18.4,41.3,30.0,6.6
"전국","성별",남자,100.0,5.2,18.8,43.4,27.2,5.4
"전국","성별",여자,100.0,2.9,15.9,39.2,33.4,8.6
"전국","주택유형",단독주택,100.0,4.4,18.7,43.0,28.1,5.9
"전국","주택유형",아파트,100.0,3.8,16.5,40.4,31.6,7.7
"전국","주택유형",기 타1,100.0,4.3,17.9,41.4,29.6,6.8
"전국","연령",13∼19세,100.0,9.7,22.3,42.5,20.8,4.8
"전국","연령",20∼29세,100.0,6.2,21.4,46.5,21.2,4.7
"전국","연령",30∼39세,100.0,4.0,16.2,42.0,30.0,7.8
"전국","연령",40∼49세,100.0,2.6,15.2,39.4,33.7,8.9
"전국","연령",50∼59세,100.0,2.8,14.5,39.5,35.3,7.9
"전국","연령",60세이상,100.0,3.2,17.8,40.1,32.3,6.5
"전국","연령",65세이상,100.0,3.2,19.4,41.2,30.4,5.7
"전국","교육정도",초졸이하,100.0,5.0,20.8,42.4,26.8,5.0
"전국","교육정도",중 졸,100.0,5.1,18.8,42.1,27.5,6.5
"전국","교육정도",고 졸,100.0,4.2,16.9,42.4,29.4,7.1
"전국","교육정도",대졸이상,100.0,3.3,16.2,39.6,33.2,7.8
"전국","혼인상태",미? 혼,100.0,6.7,20.7,44.7,22.8,5.0
"전국","혼인상태",배우자 있음,100.0,2.8,15.2,39.7,34.0,8.3
"전국","혼인상태",사? 별,100.0,3.8,19.6,41.4,29.9,5.3
"전국","혼인상태",이? 혼,100.0,2.7,17.9,38.9,33.7,6.8
"전국","경제활동",취? 업,100.0,3.6,17.1,41.7,30.8,6.9
"전국","경제활동",실업 및 비경제활동,100.0,4.6,17.7,40.8,29.7,7.2
"전국","산업",농림어업,100.0,4.5,18.1,40.4,32.2,5.0
"전국","산업",광공업,100.0,4.5,17.5,43.3,29.3,5.4
"전국","산업",사회간접자본?기타서비스업,100.0,3.4,16.9,41.4,31.0,7.4
"전국","직업",전문관리,100.0,3.9,17.8,38.1,32.1,8.1
"전국","직업",사? 무,100.0,3.3,16.4,41.6,32.1,6.5
"전국","직업",서비스판매,100.0,3.0,16.6,41.8,30.5,8.1
"전국","직업",농어업,100.0,4.5,17.8,40.6,31.8,5.3
"전국","직업",기능노무,100.0,3.9,17.0,44.5,29.1,5.6
"전국","종사상의 지위",임금근로자,100.0,3.7,17.4,41.8,30.1,7.0
"전국","종사상의 지위",고용주,100.0,2.8,17.0,42.2,32.5,5.5
"전국","종사상의 지위",자영자,100.0,3.1,15.6,40.9,33.4,7.1
"전국","주관적 만족감",만족,100.0,5.4,19.7,39.2,29.2,6.5
"전국","주관적 만족감",보통,100.0,2.9,15.4,44.2,30.8,6.7
"전국","주관적 만족감",불만족,100.0,3.7,15.8,38.0,32.5,9.9
"전국","가구소득",100만원 미만,100.0,4.5,19.4,42.2,28.3,5.6
"전국","가구소득",100∼200만원 미만,100.0,3.7,17.8,41.5,29.8,7.2
"전국","가구소득",200∼300만원 미만,100.0,3.7,16.1,43.0,30.3,6.9
"전국","가구소득",300∼400만원 미만,100.0,3.8,15.9,41.6,31.0,7.7
"전국","가구소득",400∼500만원 미만,100.0,4.5,17.5,41.0,30.2,6.8
"전국","가구소득",500∼600만원 미만,100.0,4.2,17.6,39.0,32.0,7.3
"전국","가구소득",600만원 이상,100.0,4.2,18.1,39.5,30.7,7.4
"전국","연령*성별",13∼19세*남자,100.0,14.3,21.6,41.9,17.8,4.4
"전국","연령*성별",13∼19세*여자,100.0,4.8,23.1,43.0,24.0,5.1
"전국","연령*성별",20∼29세*남자,100.0,8.3,22.4,48.6,17.0,3.7
"전국","연령*성별",20∼29세*여자,100.0,4.1,20.4,44.3,25.4,5.7
"전국","연령*성별",30∼39세*남자,100.0,5.7,19.7,44.2,24.9,5.5
"전국","연령*성별",30∼39세*여자,100.0,2.0,12.4,39.5,35.6,10.4
"전국","연령*성별",40∼49세*남자,100.0,3.4,18.0,42.9,29.3,6.3
"전국","연령*성별",40∼49세*여자,100.0,1.8,12.4,35.8,38.3,11.7
"전국","연령*성별",50∼59세*남자,100.0,2.9,16.2,43.2,31.4,6.3
"전국","연령*성별",50∼59세*여자,100.0,2.6,12.7,35.9,39.2,9.5
"전국","연령*성별",60세 이상*남자,100.0,3.2,17.9,40.5,33.1,5.3
"전국","연령*성별",60세 이상*여자,100.0,3.2,17.8,39.8,31.6,7.5
"전국","연령*성별",65세 이상*남자,100.0,3.4,19.2,40.7,31.8,4.9
"전국","연령*성별",65세 이상*여자,100.0,3.1,19.6,41.5,29.4,6.4
"전국","연령*교육정도",20∼29세*중졸이하,100.0,1.6,26.9,52.2,8.0,11.2
