"행정구역(시도)별(1)","특성별(1)",특성별(2),2020,2020,2020,2020,2020,2020
"행정구역(시도)별(1)","특성별(1)",특성별(2),계,전혀 불안하지 않음,별로 불안하지 않음,보통,약간 불안함,매우 불안함
"전국","전체",계,100.0,7.7,24.6,42.4,20.9,4.4
"전국","동·읍면부",동부,100.0,7.4,24.0,42.3,21.8,4.6
"전국","동·읍면부",읍면부,100.0,9.4,27.3,42.9,17.1,3.4
"전국","성별",남자,100.0,9.0,26.0,44.1,17.8,3.2
"전국","성별",여자,100.0,6.5,23.2,40.7,24.0,5.6
"전국","주택유형",단독주택,100.0,9.8,28.8,41.7,16.4,3.2
"전국","주택유형",아파트,100.0,7.0,22.6,42.5,23.1,4.8
"전국","주택유형",기 타1,100.0,6.8,24.1,43.0,21.2,4.9
"전국","연령",13∼19세,100.0,12.6,25.0,40.2,17.2,5.0
"전국","연령",20∼29세,100.0,9.2,24.6,44.4,17.9,3.9
"전국","연령",30∼39세,100.0,7.0,21.0,41.1,24.2,6.7
"전국","연령",40∼49세,100.0,5.3,21.7,42.3,24.8,5.8
"전국","연령",50∼59세,100.0,6.0,23.2,44.1,23.3,3.4
"전국","연령",60세이상,100.0,8.9,29.6,41.4,17.3,2.8
"전국","연령",65세이상,100.0,9.8,31.3,40.7,15.7,2.5
"전국","교육정도",초졸이하,100.0,11.0,31.3,39.7,15.0,3.1
"전국","교육정도",중 졸,100.0,10.2,26.7,42.5,16.7,4.0
"전국","교육정도",고 졸,100.0,7.3,23.8,43.5,21.1,4.2
"전국","교육정도",대졸이상,100.0,6.3,22.5,42.1,24.0,5.1
"전국","혼인상태",미? 혼,100.0,10.1,25.3,42.7,18.0,4.0
"전국","혼인상태",배우자 있음,100.0,6.3,23.3,42.6,23.0,4.8
"전국","혼인상태",사? 별,100.0,10.6,30.4,39.0,17.3,2.8
"전국","혼인상태",이? 혼,100.0,6.6,26.6,42.4,20.3,4.1
"전국","경제활동",취? 업,100.0,7.0,24.3,42.7,21.8,4.2
"전국","경제활동",실업 및 비경제활동,100.0,8.6,24.9,42.0,19.8,4.7
"전국","산업",농림어업,100.0,12.5,31.5,41.1,12.7,2.1
"전국","산업",광공업,100.0,6.6,23.6,44.8,21.9,3.1
"전국","산업",사회간접자본?기타서비스업,100.0,6.7,23.9,42.4,22.5,4.6
"전국","직업",전문관리,100.0,6.6,22.9,40.1,25.0,5.3
"전국","직업",사? 무,100.0,6.0,22.1,42.8,24.4,4.7
"전국","직업",서비스판매,100.0,6.8,24.1,42.3,22.0,4.8
"전국","직업",농어업,100.0,12.7,31.6,41.2,12.3,2.2
"전국","직업",기능노무,100.0,7.2,25.6,44.9,19.4,2.9
"전국","종사상의 지위",임금근로자,100.0,6.8,23.9,42.7,22.3,4.3
"전국","종사상의 지위",고용주,100.0,6.6,24.0,43.3,22.0,4.0
"전국","종사상의 지위",자영자,100.0,7.6,25.6,42.6,20.4,3.9
"전국","주관적 만족감",만족,100.0,9.4,27.1,39.6,19.8,4.0
"전국","주관적 만족감",보통,100.0,6.4,22.6,45.9,20.9,4.2
"전국","주관적 만족감",불만족,100.0,6.7,22.8,39.2,24.9,6.3
"전국","가구소득",100만원 미만,100.0,9.7,29.5,40.7,16.6,3.6
"전국","가구소득",100∼200만원 미만,100.0,8.4,26.7,42.3,18.6,3.9
"전국","가구소득",200∼300만원 미만,100.0,7.2,23.7,44.1,20.3,4.7
"전국","가구소득",300∼400만원 미만,100.0,7.6,22.4,43.7,21.8,4.5
"전국","가구소득",400∼500만원 미만,100.0,7.8,22.4,43.5,22.3,4.0
"전국","가구소득",500∼600만원 미만,100.0,6.8,22.6,41.8,23.6,5.3
"전국","가구소득",600만원 이상,100.0,7.0,25.1,39.7,23.4,4.8
"전국","연령*성별",13∼19세*남자,100.0,17.3,24.1,40.4,14.0,4.3
"전국","연령*성별",13∼19세*여자,100.0,7.6,25.9,40.0,20.6,5.9
"전국","연령*성별",20∼29세*남자,100.0,11.4,25.2,46.4,14.4,2.6
"전국","연령*성별",20∼29세*여자,100.0,7.0,23.8,42.4,21.5,5.3
"전국","연령*성별",30∼39세*남자,100.0,8.9,24.9,41.9,20.0,4.3
"전국","연령*성별",30∼39세*여자,100.0,4.9,16.7,40.2,28.8,9.3
"전국","연령*성별",40∼49세*남자,100.0,7.1,24.7,44.4,19.9,4.0
"전국","연령*성별",40∼49세*여자,100.0,3.5,18.6,40.2,29.9,7.7
"전국","연령*성별",50∼59세*남자,100.0,6.5,24.2,46.3,20.5,2.5
"전국","연령*성별",50∼59세*여자,100.0,5.5,22.2,41.9,26.2,4.2
"전국","연령*성별",60세 이상*남자,100.0,8.3,30.1,43.2,16.0,2.3
"전국","연령*성별",60세 이상*여자,100.0,9.3,29.2,39.9,18.4,3.2
"전국","연령*성별",65세 이상*남자,100.0,9.6,31.4,42.0,14.8,2.1
"전국","연령*성별",65세 이상*여자,100.0,9.9,31.2,39.7,16.4,2.7
"전국","연령*교육정도",20∼29세*중졸이하,100.0,7.0,21.2,49.4,7.3,15.2
