"행정구역(시도)별(1)","특성별(1)",특성별(2),2020,2020,2020,2020,2020
"행정구역(시도)별(1)","특성별(1)",특성별(2),계,매우 노력함,약간 노력함,별로 노력하지 않음,전혀 노력하지 않음
"전국","전체",계,100.0,17.8,47.8,30.8,3.6
"전국","동·읍면부",동부,100.0,17.6,48.0,30.9,3.6
"전국","동·읍면부",읍면부,100.0,19.0,47.2,30.2,3.5
"전국","성별",남자,100.0,14.3,45.9,35.2,4.6
"전국","성별",여자,100.0,21.3,49.7,26.4,2.6
"전국","주택유형",단독주택,100.0,20.0,47.6,28.6,3.8
"전국","주택유형",아파트,100.0,16.3,48.3,32.0,3.4
"전국","주택유형",기 타1,100.0,19.4,46.7,30.2,3.7
"전국","연령",15∼19세,-,-,-,-,-
"전국","연령",13∼19세,100.0,15.2,40.6,39.6,4.6
"전국","연령",20∼29세,100.0,10.8,38.0,44.9,6.2
"전국","연령",30∼39세,100.0,11.8,42.8,39.8,5.6
"전국","연령",40∼49세,100.0,12.9,52.4,31.8,2.8
"전국","연령",50∼59세,100.0,19.3,54.4,24.5,1.7
"전국","연령",60세이상,100.0,28.6,50.5,18.6,2.3
"전국","연령",65세이상,100.0,29.6,48.9,18.8,2.6
"전국","교육정도",초졸이하,100.0,27.0,46.2,23.8,3.0
"전국","교육정도",중 졸,100.0,23.9,47.1,26.0,3.0
"전국","교육정도",고 졸,100.0,17.5,49.1,29.9,3.6
"전국","교육정도",대졸이상,100.0,13.4,47.5,35.3,3.9
"전국","혼인상태",미? 혼,100.0,12.2,40.1,42.1,5.6
"전국","혼인상태",배우자 있음,100.0,18.8,51.7,26.7,2.7
"전국","혼인상태",사? 별,100.0,31.1,48.2,18.6,2.1
"전국","혼인상태",이? 혼,100.0,22.2,49.3,25.8,2.8
"전국","경제활동",취? 업,100.0,15.2,47.9,33.0,3.9
"전국","경제활동",실업 및 비경제활동,100.0,21.1,47.8,27.9,3.2
"전국","산업",농림어업,100.0,22.2,49.0,25.2,3.6
"전국","산업",광공업,100.0,12.2,46.6,36.7,4.5
"전국","산업",사회간접자본?기타서비스업,100.0,15.4,48.1,32.8,3.7
"전국","직업",전문관리,100.0,13.4,46.8,36.0,3.8
"전국","직업",사? 무,100.0,10.9,46.4,38.0,4.7
"전국","직업",서비스판매,100.0,17.8,48.9,29.7,3.6
"전국","직업",농어업,100.0,22.4,49.2,24.8,3.7
"전국","직업",기능노무,100.0,16.1,48.7,31.6,3.6
"전국","종사상의 지위",임금근로자,100.0,14.6,47.4,34.1,3.9
"전국","종사상의 지위",고용주,100.0,14.1,46.7,34.9,4.3
"전국","종사상의 지위",자영자,100.0,17.1,49.4,29.6,3.8
"전국","주관적 만족감",만족,100.0,19.5,46.2,30.9,3.4
"전국","주관적 만족감",보통,100.0,16.3,50.2,30.2,3.3
"전국","주관적 만족감",불만족,100.0,18.0,44.7,32.3,5.1
"전국","가구소득",100만원 미만,100.0,26.6,46.6,23.5,3.3
"전국","가구소득",100∼200만원 미만,100.0,22.6,48.6,25.6,3.2
"전국","가구소득",200∼300만원 미만,100.0,18.1,49.0,29.7,3.2
"전국","가구소득",300∼400만원 미만,100.0,15.7,49.4,31.3,3.6
"전국","가구소득",400∼500만원 미만,100.0,14.6,49.5,32.3,3.6
"전국","가구소득",500∼600만원 미만,100.0,14.3,47.8,34.5,3.4
"전국","가구소득",600만원 이상,100.0,13.8,43.6,38.1,4.5
"전국","연령*성별",15~19세*남자,-,-,-,-,-
"전국","연령*성별",15~19세*여자,-,-,-,-,-
"전국","연령*성별",13∼19세*남자,100.0,17.7,37.3,38.6,6.5
"전국","연령*성별",13∼19세*여자,100.0,12.7,44.1,40.6,2.7
"전국","연령*성별",20∼29세*남자,100.0,10.7,37.9,44.7,6.7
"전국","연령*성별",20∼29세*여자,100.0,10.9,38.1,45.2,5.8
"전국","연령*성별",30∼39세*남자,100.0,10.0,39.4,43.7,6.8
"전국","연령*성별",30∼39세*여자,100.0,13.8,46.4,35.5,4.3
"전국","연령*성별",40∼49세*남자,100.0,9.8,48.0,38.1,4.1
"전국","연령*성별",40∼49세*여자,100.0,16.1,57.0,25.4,1.5
"전국","연령*성별",50∼59세*남자,100.0,14.3,52.3,31.1,2.3
"전국","연령*성별",50∼59세*여자,100.0,24.3,56.6,18.0,1.1
"전국","연령*성별",60세 이상*남자,100.0,22.1,51.5,23.2,3.1
"전국","연령*성별",60세 이상*여자,100.0,33.8,49.6,14.8,1.7
"전국","연령*성별",65세 이상*남자,100.0,23.8,49.7,22.9,3.6
"전국","연령*성별",65세 이상*여자,100.0,34.1,48.4,15.8,1.8
"전국","연령*교육정도",20∼29세*중졸이하,100.0,6.2,33.6,51.7,8.5
"전국","연령*교육정도",20∼29세*고졸,100.0,12.5,38.0,44.7,4.8
"전국","연령*교육정도",20∼29세*대졸이상,100.0,9.1,38.1,45.0,7.7
"전국","연령*교육정도",30∼39세*중졸이하,100.0,17.0,41.5,36.8,4.7
