"행정구역(시도)별(1)","특성별(1)",특성별(2),2020,2020,2020,2020,2020
"행정구역(시도)별(1)","특성별(1)",특성별(2),계,매우 노력함,약간 노력함,별로 노력하지 않음,전혀 노력하지 않음
"전국","전체",계,100.0,13.7,39.9,36.8,9.6
"전국","동·읍면부",동부,100.0,14.0,41.1,36.5,8.4
"전국","동·읍면부",읍면부,100.0,12.0,34.5,38.2,15.3
"전국","성별",남자,100.0,11.6,38.6,39.3,10.6
"전국","성별",여자,100.0,15.7,41.2,34.4,8.6
"전국","주택유형",단독주택,100.0,13.0,35.1,38.4,13.5
"전국","주택유형",아파트,100.0,14.0,42.8,35.7,7.5
"전국","주택유형",기 타1,100.0,13.8,38.2,38.0,10.0
"전국","연령",15∼19세,-,-,-,-,-
"전국","연령",13∼19세,100.0,13.0,34.0,43.0,10.0
"전국","연령",20∼29세,100.0,9.5,34.1,45.0,11.3
"전국","연령",30∼39세,100.0,12.4,38.8,39.0,9.8
"전국","연령",40∼49세,100.0,12.9,47.1,34.6,5.4
"전국","연령",50∼59세,100.0,15.6,45.8,31.8,6.9
"전국","연령",60세이상,100.0,16.2,36.2,34.4,13.2
"전국","연령",65세이상,100.0,14.9,33.5,36.3,15.3
"전국","교육정도",초졸이하,100.0,12.3,29.9,40.4,17.4
"전국","교육정도",중 졸,100.0,14.7,36.0,37.4,11.9
"전국","교육정도",고 졸,100.0,14.3,40.3,36.1,9.3
"전국","교육정도",대졸이상,100.0,13.3,44.0,36.1,6.6
"전국","혼인상태",미? 혼,100.0,10.8,34.3,43.6,11.3
"전국","혼인상태",배우자 있음,100.0,15.2,44.2,33.0,7.6
"전국","혼인상태",사? 별,100.0,13.5,30.9,38.7,16.9
"전국","혼인상태",이? 혼,100.0,13.9,37.5,36.9,11.7
"전국","경제활동",취? 업,100.0,12.4,41.1,37.4,9.1
"전국","경제활동",실업 및 비경제활동,100.0,15.2,38.4,36.2,10.2
"전국","산업",농림어업,100.0,11.1,30.8,39.8,18.4
"전국","산업",광공업,100.0,11.7,39.5,40.7,8.2
"전국","산업",사회간접자본?기타서비스업,100.0,12.7,42.3,36.4,8.6
"전국","직업",전문관리,100.0,14.2,43.9,36.5,5.5
"전국","직업",사? 무,100.0,10.8,44.3,37.7,7.2
"전국","직업",서비스판매,100.0,13.7,41.3,35.3,9.7
"전국","직업",농어업,100.0,11.2,30.9,39.4,18.6
"전국","직업",기능노무,100.0,11.6,38.7,39.0,10.7
"전국","종사상의 지위",임금근로자,100.0,12.4,41.6,37.5,8.5
"전국","종사상의 지위",고용주,100.0,13.0,43.0,36.1,8.0
"전국","종사상의 지위",자영자,100.0,12.0,38.8,38.0,11.2
"전국","주관적 만족감",만족,100.0,15.8,41.2,34.9,8.1
"전국","주관적 만족감",보통,100.0,11.9,40.8,37.9,9.4
"전국","주관적 만족감",불만족,100.0,12.9,32.1,39.7,15.3
"전국","가구소득",100만원 미만,100.0,13.1,30.3,40.2,16.4
"전국","가구소득",100∼200만원 미만,100.0,15.3,36.3,36.9,11.5
"전국","가구소득",200∼300만원 미만,100.0,13.6,40.9,35.9,9.6
"전국","가구소득",300∼400만원 미만,100.0,13.3,41.9,36.3,8.6
"전국","가구소득",400∼500만원 미만,100.0,13.1,42.4,35.8,8.6
"전국","가구소득",500∼600만원 미만,100.0,13.9,43.5,35.8,6.8
"전국","가구소득",600만원 이상,100.0,13.4,42.7,37.5,6.4
"전국","연령*성별",15~19세*남자,-,-,-,-,-
"전국","연령*성별",15~19세*여자,-,-,-,-,-
"전국","연령*성별",13∼19세*남자,100.0,13.7,34.1,41.0,11.2
"전국","연령*성별",13∼19세*여자,100.0,12.3,33.8,45.2,8.7
"전국","연령*성별",20∼29세*남자,100.0,9.2,32.7,45.5,12.6
"전국","연령*성별",20∼29세*여자,100.0,9.8,35.6,44.6,10.0
"전국","연령*성별",30∼39세*남자,100.0,10.0,35.8,42.3,12.0
"전국","연령*성별",30∼39세*여자,100.0,15.1,42.2,35.3,7.4
"전국","연령*성별",40∼49세*남자,100.0,10.2,43.3,39.6,6.9
"전국","연령*성별",40∼49세*여자,100.0,15.6,51.1,29.4,3.9
"전국","연령*성별",50∼59세*남자,100.0,12.1,43.8,36.4,7.8
"전국","연령*성별",50∼59세*여자,100.0,19.1,47.8,27.1,6.0
"전국","연령*성별",60세 이상*남자,100.0,14.3,37.8,34.7,13.2
"전국","연령*성별",60세 이상*여자,100.0,17.6,35.0,34.1,13.2
"전국","연령*성별",65세 이상*남자,100.0,14.1,35.6,35.4,14.9
"전국","연령*성별",65세 이상*여자,100.0,15.5,31.9,37.1,15.6
"전국","연령*교육정도",20∼29세*중졸이하,100.0,2.7,26.4,55.3,15.5
"전국","연령*교육정도",20∼29세*고졸,100.0,10.2,33.4,45.5,10.8
"전국","연령*교육정도",20∼29세*대졸이상,100.0,9.0,35.0,44.3,11.7
"전국","연령*교육정도",30∼39세*중졸이하,100.0,9.3,34.0,47.1,9.7
