"행정구역(시도)별(1)","특성별(1)",특성별(2),2020,2020,2020,2020,2020
"행정구역(시도)별(1)","특성별(1)",특성별(2),계,매우 노력함,약간 노력함,별로 노력하지 않음,전혀 노력하지 않음
"전국","전체",계,100.0,37.5,48.9,12.6,1.0
"전국","동·읍면부",동부,100.0,37.7,48.7,12.6,1.0
"전국","동·읍면부",읍면부,100.0,36.4,50.0,12.4,1.2
"전국","성별",남자,100.0,32.5,50.4,15.7,1.4
"전국","성별",여자,100.0,42.4,47.4,9.5,0.7
"전국","주택유형",단독주택,100.0,39.6,47.1,12.1,1.2
"전국","주택유형",아파트,100.0,35.5,50.6,12.9,0.9
"전국","주택유형",기 타1,100.0,40.6,46.1,12.3,1.0
"전국","연령",15∼19세,-,-,-,-,-
"전국","연령",13∼19세,100.0,29.1,46.7,21.9,2.3
"전국","연령",20∼29세,100.0,28.7,48.5,21.3,1.5
"전국","연령",30∼39세,100.0,30.4,52.2,16.0,1.4
"전국","연령",40∼49세,100.0,31.8,55.1,12.3,0.8
"전국","연령",50∼59세,100.0,39.8,51.8,8.0,0.4
"전국","연령",60세이상,100.0,51.4,41.4,6.5,0.7
"전국","연령",65세이상,100.0,52.4,40.5,6.3,0.8
"전국","교육정도",초졸이하,100.0,46.4,42.5,9.9,1.2
"전국","교육정도",중 졸,100.0,43.6,43.7,11.3,1.4
"전국","교육정도",고 졸,100.0,37.3,49.0,12.7,1.1
"전국","교육정도",대졸이상,100.0,33.0,52.5,13.7,0.8
"전국","혼인상태",미? 혼,100.0,29.4,48.4,20.4,1.8
"전국","혼인상태",배우자 있음,100.0,39.4,50.4,9.6,0.7
"전국","혼인상태",사? 별,100.0,52.9,40.6,5.7,0.9
"전국","혼인상태",이? 혼,100.0,43.0,46.4,9.7,0.8
"전국","경제활동",취? 업,100.0,34.4,51.3,13.4,0.9
"전국","경제활동",실업 및 비경제활동,100.0,41.4,45.8,11.6,1.2
"전국","산업",농림어업,100.0,38.1,48.8,11.6,1.5
"전국","산업",광공업,100.0,31.4,52.8,15.1,0.7
"전국","산업",사회간접자본?기타서비스업,100.0,34.8,51.2,13.1,0.9
"전국","직업",전문관리,100.0,32.9,52.2,14.4,0.6
"전국","직업",사? 무,100.0,29.1,55.1,14.7,1.1
"전국","직업",서비스판매,100.0,38.4,48.6,12.0,1.0
"전국","직업",농어업,100.0,38.3,48.9,11.5,1.3
"전국","직업",기능노무,100.0,35.1,50.9,13.0,1.0
"전국","종사상의 지위",임금근로자,100.0,34.2,51.5,13.5,0.9
"전국","종사상의 지위",고용주,100.0,29.6,52.0,17.1,1.4
"전국","종사상의 지위",자영자,100.0,35.5,50.8,12.7,1.0
"전국","주관적 만족감",만족,100.0,39.5,47.4,12.2,0.9
"전국","주관적 만족감",보통,100.0,35.4,51.5,12.1,1.0
"전국","주관적 만족감",불만족,100.0,38.2,44.8,15.5,1.5
"전국","가구소득",100만원 미만,100.0,48.4,42.2,8.4,1.0
"전국","가구소득",100∼200만원 미만,100.0,43.5,45.3,10.3,0.8
"전국","가구소득",200∼300만원 미만,100.0,39.4,48.1,11.5,1.0
"전국","가구소득",300∼400만원 미만,100.0,34.5,50.7,13.6,1.2
"전국","가구소득",400∼500만원 미만,100.0,33.2,52.8,12.9,1.1
"전국","가구소득",500∼600만원 미만,100.0,32.1,51.4,15.5,0.9
"전국","가구소득",600만원 이상,100.0,31.6,51.4,15.8,1.1
"전국","연령*성별",15~19세*남자,-,-,-,-,-
"전국","연령*성별",15~19세*여자,-,-,-,-,-
"전국","연령*성별",13∼19세*남자,100.0,30.7,44.5,22.4,2.4
"전국","연령*성별",13∼19세*여자,100.0,27.5,49.0,21.3,2.2
"전국","연령*성별",20∼29세*남자,100.0,29.2,47.4,21.9,1.5
"전국","연령*성별",20∼29세*여자,100.0,28.1,49.6,20.7,1.6
"전국","연령*성별",30∼39세*남자,100.0,29.2,50.2,18.7,2.0
"전국","연령*성별",30∼39세*여자,100.0,31.6,54.4,13.2,0.8
"전국","연령*성별",40∼49세*남자,100.0,27.1,54.8,16.7,1.3
"전국","연령*성별",40∼49세*여자,100.0,36.6,55.4,7.8,0.2
"전국","연령*성별",50∼59세*남자,100.0,31.6,55.8,11.9,0.7
"전국","연령*성별",50∼59세*여자,100.0,48.1,47.8,4.0,0.2
"전국","연령*성별",60세 이상*남자,100.0,42.4,46.5,10.0,1.1
"전국","연령*성별",60세 이상*여자,100.0,58.8,37.1,3.6,0.5
"전국","연령*성별",65세 이상*남자,100.0,44.8,44.6,9.4,1.2
"전국","연령*성별",65세 이상*여자,100.0,58.2,37.4,3.9,0.5
"전국","연령*교육정도",20∼29세*중졸이하,100.0,24.4,44.9,27.2,3.5
"전국","연령*교육정도",20∼29세*고졸,100.0,30.0,46.7,21.8,1.5
"전국","연령*교육정도",20∼29세*대졸이상,100.0,27.3,50.5,20.7,1.5
"전국","연령*교육정도",30∼39세*중졸이하,100.0,32.1,53.9,12.4,1.6
