"행정구역(시도)별(1)","특성별(1)",특성별(2),2020,2020,2020,2020,2020
"행정구역(시도)별(1)","특성별(1)",특성별(2),계,매우 노력함,약간 노력함,별로 노력하지 않음,전혀 노력하지 않음
"전국","전체",계,100.0,53.0,40.6,5.7,0.7
"전국","동·읍면부",동부,100.0,54.5,39.7,5.1,0.7
"전국","동·읍면부",읍면부,100.0,46.1,44.5,8.4,0.9
"전국","성별",남자,100.0,46.7,44.0,8.2,1.1
"전국","성별",여자,100.0,59.2,37.2,3.2,0.4
"전국","주택유형",단독주택,100.0,45.6,45.2,8.2,1.0
"전국","주택유형",아파트,100.0,57.0,38.1,4.4,0.5
"전국","주택유형",기 타1,100.0,52.0,41.1,6.1,0.9
"전국","연령",15∼19세,-,-,-,-,-
"전국","연령",13∼19세,100.0,49.1,40.7,8.9,1.3
"전국","연령",20∼29세,100.0,46.9,44.4,8.0,0.7
"전국","연령",30∼39세,100.0,53.7,40.7,4.6,0.9
"전국","연령",40∼49세,100.0,52.1,42.5,5.0,0.5
"전국","연령",50∼59세,100.0,54.2,40.7,4.7,0.4
"전국","연령",60세이상,100.0,57.0,36.9,5.4,0.8
"전국","연령",65세이상,100.0,56.5,36.8,5.7,1.0
"전국","교육정도",초졸이하,100.0,50.7,39.9,8.2,1.1
"전국","교육정도",중 졸,100.0,54.1,38.4,6.6,1.0
"전국","교육정도",고 졸,100.0,51.2,42.1,5.9,0.9
"전국","교육정도",대졸이상,100.0,55.2,40.0,4.4,0.4
"전국","혼인상태",미? 혼,100.0,46.7,43.8,8.4,1.1
"전국","혼인상태",배우자 있음,100.0,56.1,39.2,4.3,0.4
"전국","혼인상태",사? 별,100.0,55.5,37.6,5.8,1.1
"전국","혼인상태",이? 혼,100.0,52.8,40.5,5.6,1.1
"전국","경제활동",취? 업,100.0,51.0,42.4,5.9,0.7
"전국","경제활동",실업 및 비경제활동,100.0,55.5,38.3,5.4,0.8
"전국","산업",농림어업,100.0,40.8,46.6,11.1,1.5
"전국","산업",광공업,100.0,47.7,44.8,7.0,0.6
"전국","산업",사회간접자본?기타서비스업,100.0,52.6,41.5,5.3,0.6
"전국","직업",전문관리,100.0,57.3,38.1,4.0,0.5
"전국","직업",사? 무,100.0,51.6,43.2,4.6,0.5
"전국","직업",서비스판매,100.0,52.7,41.8,5.0,0.5
"전국","직업",농어업,100.0,41.3,46.4,10.8,1.5
"전국","직업",기능노무,100.0,46.3,44.9,8.0,0.9
"전국","종사상의 지위",임금근로자,100.0,52.4,41.8,5.3,0.5
"전국","종사상의 지위",고용주,100.0,46.8,43.1,8.5,1.6
"전국","종사상의 지위",자영자,100.0,46.6,44.3,8.1,1.0
"전국","주관적 만족감",만족,100.0,58.0,37.0,4.5,0.6
"전국","주관적 만족감",보통,100.0,49.2,44.1,6.0,0.6
"전국","주관적 만족감",불만족,100.0,49.7,40.2,8.6,1.5
"전국","가구소득",100만원 미만,100.0,52.8,39.5,6.7,1.0
"전국","가구소득",100∼200만원 미만,100.0,51.6,41.3,6.2,0.9
"전국","가구소득",200∼300만원 미만,100.0,52.3,41.3,5.8,0.6
"전국","가구소득",300∼400만원 미만,100.0,51.0,42.4,5.8,0.8
"전국","가구소득",400∼500만원 미만,100.0,53.7,40.7,4.9,0.7
"전국","가구소득",500∼600만원 미만,100.0,53.3,41.2,4.8,0.6
"전국","가구소득",600만원 이상,100.0,56.8,37.4,5.3,0.5
"전국","연령*성별",15~19세*남자,-,-,-,-,-
"전국","연령*성별",15~19세*여자,-,-,-,-,-
"전국","연령*성별",13∼19세*남자,100.0,47.1,40.2,11.1,1.6
"전국","연령*성별",13∼19세*여자,100.0,51.3,41.1,6.6,1.0
"전국","연령*성별",20∼29세*남자,100.0,41.0,47.6,10.2,1.2
"전국","연령*성별",20∼29세*여자,100.0,53.0,41.1,5.6,0.2
"전국","연령*성별",30∼39세*남자,100.0,49.5,42.5,6.5,1.5
"전국","연령*성별",30∼39세*여자,100.0,58.4,38.8,2.5,0.4
"전국","연령*성별",40∼49세*남자,100.0,45.2,45.8,8.1,0.9
"전국","연령*성별",40∼49세*여자,100.0,59.2,39.0,1.8,0.1
"전국","연령*성별",50∼59세*남자,100.0,45.5,46.2,7.7,0.6
"전국","연령*성별",50∼59세*여자,100.0,62.9,35.3,1.7,0.1
"전국","연령*성별",60세 이상*남자,100.0,50.4,40.9,7.6,1.1
"전국","연령*성별",60세 이상*여자,100.0,62.3,33.5,3.5,0.6
"전국","연령*성별",65세 이상*남자,100.0,50.8,40.3,7.6,1.2
"전국","연령*성별",65세 이상*여자,100.0,60.9,34.1,4.3,0.8
"전국","연령*교육정도",20∼29세*중졸이하,100.0,42.3,36.4,19.6,1.8
"전국","연령*교육정도",20∼29세*고졸,100.0,46.0,44.4,8.5,1.1
"전국","연령*교육정도",20∼29세*대졸이상,100.0,47.8,44.7,7.1,0.3
"전국","연령*교육정도",30∼39세*중졸이하,100.0,39.8,44.8,12.7,2.7
